District ID,School ID,District Name,School Name,County,AYP Report Type,Extended Code,AYP Designation 08-09,AYP ELA 08-09,AYP Math 08-09,AYP Grad-Attnd 08-09,AYP Designation 07-08,AYP ELA 07-08,AYP Math 07-08,AYP Grad-Attnd 07-08,Title I 08-09,Title 07-08,ELA All AYP,ELA EconDisadv AYP,ELA LimEngProf AYP,ELA Disabled AYP,ELA Asian AYP,ELA Black AYP,ELA Hispanic AYP,ELA Native AYP,ELA White AYP,ELA Multi AYP,ELA All Participation,ELA EconDisadv Participation,ELA LimEngProf Participation,ELA Disabled Participation,ELA Asian Participation,ELA Black Participation,ELA Hispanic Participation,ELA Native Participation,ELA White Participation,ELA Multi Participation,ELA All Acad Status,ELA EconDisadv Acad Status,ELA LimEngProf Acad Status,ELA Disabled Acad Status,ELA Asian Acad Status,ELA Black Acad Status,ELA Hispanic Acad Status,ELA Native Acad Status,ELA White Acad Status,ELA Multi Acad Status,ELA All Acad Growth,ELA EconDisadv Acad Growth,ELA LimEngProf Acad Growth,ELA Disabled Acad Growth,ELA Asian Acad Growth,ELA Black Acad Growth,ELA Hispanic Acad Growth,ELA Native Acad Growth,ELA White Acad Growth,ELA Multi Acad Growth,MATH All AYP,MATH EconDisadv AYP,MATH LimEngProf AYP,MATH Disabled AYP,MATH Asian AYP,MATH Black AYP,MATH Hispanic AYP,MATH Native AYP,MATH White AYP,MATH Multi AYP,MATH All Participation,MATH EconDisadv Participation,MATH LimEngProf Participation,MATH Disabled Participation,MATH Asian Participation,MATH Black Participation,MATH Hispanic Participation,MATH Native Participation,MATH White Participation,MATH Multi Participation,MATH All Acad Status,MATH EconDisadv Acad Status,MATH LimEngProf Acad Status,MATH Disabled Acad Status,MATH Asian Acad Status,MATH Black Acad Status,MATH Hispanic Acad Status,MATH Native Acad Status,MATH White Acad Status,MATH Multi Acad Status,MATH All Acad Growth,MATH EconDisadv Acad Growth,MATH LimEngProf Acad Growth,MATH Disabled Acad Growth,MATH Asian Acad Growth,MATH Black Acad Growth,MATH Hispanic Acad Growth,MATH Native Acad Growth,MATH White Acad Growth,MATH Multi Acad Growth,All Other Indicator,EconDisadv Other Indicator,LimEngProf Other Indicator,Disabled Other Indicator,Asian Other Indicator,Black Other Indicator,Hispanic Other Indicator,Native Other Indicator,White Other Indicator,Multi Other Indicator
2256,4639,McMinnville SD 40,Sue Buel Elementary,Yamhill,E,2Years,NOTE,NOTE,NOTE,NOTE,,,,,Y,,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE
2256,1232,McMinnville SD 40,Wascher Elementary School,Yamhill,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA
2048,1350,Medford SD 549C,Abraham Lincoln Elementary,Jackson,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA
2048,408,Medford SD 549C,Griffin Creek Elementary School,Jackson,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,NA,NA,NA,NA,MET,NA,MET,NA,MET,MET,NA,NA,NA,NA,MET,NA,MET,NA,MET,MET,NA,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,MET,NA,MET,NA,MET,MET,NA,NA,NA,NA,MET,NA,MET,NA,MET,MET,NA,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,MET,NA,MET,NA
2048,421,Medford SD 549C,Hedrick Middle School,Jackson,E,2Years,NOT MET,NOT MET,NOT MET,MET,NOT MET,NOT MET,NOT MET,MET,n,n,MET,MET,MET,NOT MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,NOT MET,MET,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,MET,MET,MET,NOT MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,NOT MET,MET,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,MET,NOT MET,NA,NOT MET,NA,NA,MET,NA,MET,NA
2048,409,Medford SD 549C,Hoover Elementary School,Jackson,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA
2048,410,Medford SD 549C,Howard Elementary School,Jackson,E,2Years,NOT MET,NOT MET,NOT MET,MET,NOT MET,NOT MET,NOT MET,MET,Y,Y,MET,MET,MET,NOT MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,NOT MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,MET,NOT MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,NOT MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA
2048,411,Medford SD 549C,Jackson Elementary School,Jackson,E,2Years,NOT MET,MET,NOT MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NOT MET,NA,NA,NA,MET,NA,MET,NA,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA,MET,MET,NOT MET,NA,NA,NA,MET,NA,MET,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA
2048,412,Medford SD 549C,Jacksonville Elementary School,Jackson,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA
2048,413,Medford SD 549C,Jefferson Elementary School,Jackson,E,2Years,MET,MET,MET,MET,NOT MET,MET,NOT MET,MET,Y,Y,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA
2048,416,Medford SD 549C,Kennedy Elementary School,Jackson,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA
2048,414,Medford SD 549C,Lone Pine Elementary School,Jackson,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA
2048,4593,Medford SD 549C,Madrone Trail Public Charter School,Jackson,E,2Years,MET,MET,MET,MET,NOTE,NOTE,NOTE,NOTE,n,n,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA
2048,422,Medford SD 549C,McLoughlin Middle School,Jackson,E,2Years,NOT MET,NOT MET,NOT MET,MET,NOT MET,NOT MET,NOT MET,MET,n,n,MET,MET,MET,NOT MET,NA,NA,NOT MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,NOT MET,NOT MET,NA,NA,NOT MET,NA,MET,NA,NA,NA,MET,MET,NA,NA,NOT MET,NA,NA,NA,MET,MET,MET,NOT MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,NOT MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,MET,NOT MET,MET,NOT MET,NA,NA,MET,NA,MET,NA
2048,3554,Medford SD 549C,Medford Opportunity High School,Jackson,HSG,4Years,NOT MET,NOT MET,NOT MET,NOT MET,NOT MET,NOT MET,NOT MET,NOT MET,n,n,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,NOT MET,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,NOT MET,NA,NOT MET,NA,NA,NA,NA,NA,NA,NA,NOT MET,NA,NOT MET,NA,NA,NA,NA,NA,NA,NA,NOT MET,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,NOT MET,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,NOT MET,NA,NOT MET,NA,NA,NA,NA,NA,NA,NA,NOT MET,NA,NOT MET,NA,NA,NA,NA,NA,NA,NA,NOT MET,NA,NOT MET,NOT MET,NOT MET,NOT MET,NA,NOT MET,NOT MET,NOT MET,NOT MET,NA
2048,424,Medford SD 549C,North Medford High School,Jackson,HSG,2Years,NOT MET,NOT MET,NOT MET,MET,NOT MET,MET,NOT MET,MET,n,n,MET,MET,NOT MET,NOT MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,NOT MET,NOT MET,NA,NA,MET,NA,MET,NA,NA,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,MET,NOT MET,NOT MET,NOT MET,NA,NA,NOT MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,NOT MET,NOT MET,NOT MET,NA,NA,NOT MET,NA,MET,NA,NA,NOT MET,NOT MET,NOT MET,NA,NA,NOT MET,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA
2048,415,Medford SD 549C,Oak Grove Elementary School,Jackson,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA
2048,417,Medford SD 549C,Roosevelt Elementary School,Jackson,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA
2048,418,Medford SD 549C,Ruch Elementary School,Jackson,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA
2048,423,Medford SD 549C,South Medford High School,Jackson,HSG,2Years,NOT MET,MET,NOT MET,MET,NOT MET,NOT MET,NOT MET,MET,n,n,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NOT MET,MET,NA,NA,NOT MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,NOT MET,NOT MET,NA,NA,NOT MET,NA,MET,NA,NA,NA,NOT MET,MET,NA,NA,NOT MET,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA
2048,419,Medford SD 549C,Washington Elementary School,Jackson,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA
2048,420,Medford SD 549C,Wilson Elementary School,Jackson,E,2Years,NOT MET,MET,NOT MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,NOT MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,NOT MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA
2205,1057,Milton-Freewater Unified SD 7,Central Middle School,Umatilla,E,2Years,NOT MET,NOT MET,NOT MET,MET,NOT MET,NOT MET,NOT MET,MET,n,n,MET,MET,NOT MET,NOT MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,NOT MET,NOT MET,NA,NA,MET,NA,MET,NA,NA,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,MET,NOT MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,NOT MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA
2205,1041,Milton-Freewater Unified SD 7,Ferndale Elementary School,Umatilla,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA
2205,1058,Milton-Freewater Unified SD 7,Freewater Elementary School,Umatilla,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA
2205,1059,Milton-Freewater Unified SD 7,Grove Elementary School,Umatilla,E,2Years,MET,MET,MET,MET,NOTE,NOTE,NOTE,NOTE,Y,Y,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA
2205,1064,Milton-Freewater Unified SD 7,McLoughlin High School,Umatilla,HSG,2Years,NOT MET,NOT MET,NOT MET,MET,NOT MET,NOT MET,NOT MET,MET,n,n,MET,MET,NOT MET,NA,NA,NA,MET,NA,MET,NA,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA,MET,MET,NOT MET,NA,NA,NA,MET,NA,MET,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,NA,MET,MET,NOT MET,NA,NA,NA,NOT MET,NA,MET,NA,MET,MET,MET,NA,NA,NA,MET,NA,MET,NA,MET,MET,NOT MET,NA,NA,NA,NOT MET,NA,MET,NA,NA,NA,NOT MET,NA,NA,NA,NOT MET,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA
2205,4408,Milton-Freewater Unified SD 7,Pleasant View School,Umatilla,HSG,4Years,NOT MET,NOT MET,NOT MET,NOT MET,NOT MET,NOT MET,NOT MET,NOT MET,n,n,NOT MET,NOT MET,NA,NA,NA,NA,MET,NA,MET,NA,MET,MET,NA,NA,NA,NA,MET,NA,MET,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,MET,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,NA,NA,NOT MET,NOT MET,NA,NA,NA,NA,MET,NA,MET,NA,MET,MET,NA,NA,NA,NA,MET,NA,MET,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,NA,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,NA,NA,NOT MET,NOT MET,NA,NA,NA,NA,NOT MET,NA,NOT MET,NA
2249,3404,Mitchell SD 55,Mitchell School,Wheeler,HSA,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA
1925,93,Molalla River SD 35,Clarkes Elementary School,Clackamas,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA
1925,89,Molalla River SD 35,Dickey Prairie Elementary School,Clackamas,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA
1925,126,Molalla River SD 35,Maple Grove Elementary School,Clackamas,E,4Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA
1925,94,Molalla River SD 35,Molalla Elementary School,Clackamas,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,NOT MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA
1925,142,Molalla River SD 35,Molalla High School,Clackamas,HSG,2Years,MET,MET,MET,MET,NOT MET,NOT MET,NOT MET,MET,n,n,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,MET,NA,NA,MET,NA,MET,NA,MET,MET,NA,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA
1925,95,Molalla River SD 35,Molalla River Middle School,Clackamas,E,2Years,NOT MET,NOT MET,NOT MET,MET,NOT MET,NOT MET,NOT MET,MET,n,n,MET,MET,NOT MET,NOT MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,NOT MET,NOT MET,NA,NA,MET,NA,MET,NA,NA,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,MET,NOT MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,NOT MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,MET,NOT MET,MET,MET,NA,NA,MET,NA,MET,NA
